Estacion,Desde,Hasta,Semana,Polen,Acumulado,Acumulado_num
Sevilla - Hospital Tomillar,20/10/2025,26/10/2025,43,Alnus,0,0.0
Sevilla - Hospital Tomillar,20/10/2025,26/10/2025,43,Alternaria (hongo),0,0.0
Sevilla - Hospital Tomillar,20/10/2025,26/10/2025,43,Artemisa,0,0.0
Sevilla - Hospital Tomillar,20/10/2025,26/10/2025,43,Betula,0,0.0
Sevilla - Hospital Tomillar,20/10/2025,26/10/2025,43,Carex,0,0.0
Sevilla - Hospital Tomillar,20/10/2025,26/10/2025,43,Castanea,0,0.0
Sevilla - Hospital Tomillar,20/10/2025,26/10/2025,43,Cupresaceas,5,5.0
Sevilla - Hospital Tomillar,20/10/2025,26/10/2025,43,Fraxinus,0,0.0
Sevilla - Hospital Tomillar,20/10/2025,26/10/2025,43,Gramineas,5,5.0
Sevilla - Hospital Tomillar,20/10/2025,26/10/2025,43,Mercurialis,0,0.0
Sevilla - Hospital Tomillar,20/10/2025,26/10/2025,43,Morus,0,0.0
Sevilla - Hospital Tomillar,20/10/2025,26/10/2025,43,Olea,0,0.0
Sevilla - Hospital Tomillar,20/10/2025,26/10/2025,43,Palmaceas,0,0.0
Sevilla - Hospital Tomillar,20/10/2025,26/10/2025,43,Pinus,6,6.0
Sevilla - Hospital Tomillar,20/10/2025,26/10/2025,43,Plantago,0,0.0
Sevilla - Hospital Tomillar,20/10/2025,26/10/2025,43,Platanus,0,0.0
Sevilla - Hospital Tomillar,20/10/2025,26/10/2025,43,Populus,0,0.0
Sevilla - Hospital Tomillar,20/10/2025,26/10/2025,43,Amarantáceas,0,0.0
Sevilla - Hospital Tomillar,20/10/2025,26/10/2025,43,Quercus,0,0.0
Sevilla - Hospital Tomillar,20/10/2025,26/10/2025,43,Rumex,0,0.0
Sevilla - Hospital Tomillar,20/10/2025,26/10/2025,43,Ulmus,0,0.0
Sevilla - Hospital Tomillar,20/10/2025,26/10/2025,43,Urticaceas,14,14.0
Sevilla - Hospital Tomillar,20/10/2025,26/10/2025,43,Sumatorio,30,30.0
Sevilla - Hospital Tomillar,27/10/2025,31/10/2025,44,Alnus,0,0.0
Sevilla - Hospital Tomillar,27/10/2025,31/10/2025,44,Alternaria (hongo),0,0.0
Sevilla - Hospital Tomillar,27/10/2025,31/10/2025,44,Artemisa,0,0.0
Sevilla - Hospital Tomillar,27/10/2025,31/10/2025,44,Betula,0,0.0
Sevilla - Hospital Tomillar,27/10/2025,31/10/2025,44,Carex,0,0.0
Sevilla - Hospital Tomillar,27/10/2025,31/10/2025,44,Castanea,0,0.0
Sevilla - Hospital Tomillar,27/10/2025,31/10/2025,44,Cupresaceas,0,0.0
Sevilla - Hospital Tomillar,27/10/2025,31/10/2025,44,Fraxinus,0,0.0
Sevilla - Hospital Tomillar,27/10/2025,31/10/2025,44,Gramineas,0,0.0
Sevilla - Hospital Tomillar,27/10/2025,31/10/2025,44,Mercurialis,0,0.0
Sevilla - Hospital Tomillar,27/10/2025,31/10/2025,44,Morus,0,0.0
Sevilla - Hospital Tomillar,27/10/2025,31/10/2025,44,Olea,0,0.0
Sevilla - Hospital Tomillar,27/10/2025,31/10/2025,44,Palmaceas,0,0.0
Sevilla - Hospital Tomillar,27/10/2025,31/10/2025,44,Pinus,0,0.0
Sevilla - Hospital Tomillar,27/10/2025,31/10/2025,44,Plantago,0,0.0
Sevilla - Hospital Tomillar,27/10/2025,31/10/2025,44,Platanus,0,0.0
Sevilla - Hospital Tomillar,27/10/2025,31/10/2025,44,Populus,0,0.0
Sevilla - Hospital Tomillar,27/10/2025,31/10/2025,44,Amarantáceas,0,0.0
Sevilla - Hospital Tomillar,27/10/2025,31/10/2025,44,Quercus,0,0.0
Sevilla - Hospital Tomillar,27/10/2025,31/10/2025,44,Rumex,0,0.0
Sevilla - Hospital Tomillar,27/10/2025,31/10/2025,44,Ulmus,0,0.0
Sevilla - Hospital Tomillar,27/10/2025,31/10/2025,44,Urticaceas,0,0.0
Sevilla - Hospital Tomillar,27/10/2025,31/10/2025,44,Sumatorio,0,0.0
Soria,01/09/2025,07/09/2025,36,Alnus,0no data,
Soria,01/09/2025,07/09/2025,36,Alternaria (hongo),0,0.0
Soria,01/09/2025,07/09/2025,36,Artemisa,60no data,
Soria,01/09/2025,07/09/2025,36,Betula,0no data,
Soria,01/09/2025,07/09/2025,36,Carex,0no data,
Soria,01/09/2025,07/09/2025,36,Castanea,0no data,
Soria,01/09/2025,07/09/2025,36,Cupresaceas,1no data,
Soria,01/09/2025,07/09/2025,36,Fraxinus,0no data,
Soria,01/09/2025,07/09/2025,36,Gramineas,19no data,
Soria,01/09/2025,07/09/2025,36,Mercurialis,0no data,
Soria,01/09/2025,07/09/2025,36,Morus,0no data,
Soria,01/09/2025,07/09/2025,36,Olea,1no data,
Soria,01/09/2025,07/09/2025,36,Palmaceas,0no data,
Soria,01/09/2025,07/09/2025,36,Pinus,6no data,
Soria,01/09/2025,07/09/2025,36,Plantago,3no data,
Soria,01/09/2025,07/09/2025,36,Platanus,5no data,
Soria,01/09/2025,07/09/2025,36,Populus,0no data,
Soria,01/09/2025,07/09/2025,36,Amarantáceas,49no data,
Soria,01/09/2025,07/09/2025,36,Quercus,8no data,
Soria,01/09/2025,07/09/2025,36,Rumex,0no data,
Soria,01/09/2025,07/09/2025,36,Ulmus,0no data,
Soria,01/09/2025,07/09/2025,36,Urticaceas,9no data,
Soria,01/09/2025,07/09/2025,36,Sumatorio,1610no data0no datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano data,
Soria,08/09/2025,14/09/2025,37,Alnus,0,0.0
Soria,08/09/2025,14/09/2025,37,Alternaria (hongo),0,0.0
Soria,08/09/2025,14/09/2025,37,Artemisa,111,111.0
Soria,08/09/2025,14/09/2025,37,Betula,0,0.0
Soria,08/09/2025,14/09/2025,37,Carex,0,0.0
Soria,08/09/2025,14/09/2025,37,Castanea,4,4.0
Soria,08/09/2025,14/09/2025,37,Cupresaceas,2,2.0
Soria,08/09/2025,14/09/2025,37,Fraxinus,0,0.0
Soria,08/09/2025,14/09/2025,37,Gramineas,12,12.0
Soria,08/09/2025,14/09/2025,37,Mercurialis,0,0.0
Soria,08/09/2025,14/09/2025,37,Morus,0,0.0
Soria,08/09/2025,14/09/2025,37,Olea,0,0.0
Soria,08/09/2025,14/09/2025,37,Palmaceas,0,0.0
Soria,08/09/2025,14/09/2025,37,Pinus,5,5.0
Soria,08/09/2025,14/09/2025,37,Plantago,4,4.0
Soria,08/09/2025,14/09/2025,37,Platanus,0,0.0
Soria,08/09/2025,14/09/2025,37,Populus,0,0.0
Soria,08/09/2025,14/09/2025,37,Amarantáceas,32,32.0
Soria,08/09/2025,14/09/2025,37,Quercus,5,5.0
Soria,08/09/2025,14/09/2025,37,Rumex,0,0.0
Soria,08/09/2025,14/09/2025,37,Ulmus,0,0.0
Soria,08/09/2025,14/09/2025,37,Urticaceas,3,3.0
Soria,08/09/2025,14/09/2025,37,Sumatorio,178,178.0
Soria,15/09/2025,21/09/2025,38,Alnus,no datano datano datano datano datano datano data,
Soria,15/09/2025,21/09/2025,38,Alternaria (hongo),0,0.0
Soria,15/09/2025,21/09/2025,38,Artemisa,no datano datano datano datano datano datano data,
Soria,15/09/2025,21/09/2025,38,Betula,no datano datano datano datano datano datano data,
Soria,15/09/2025,21/09/2025,38,Carex,no datano datano datano datano datano datano data,
Soria,15/09/2025,21/09/2025,38,Castanea,no datano datano datano datano datano datano data,
Soria,15/09/2025,21/09/2025,38,Cupresaceas,no datano datano datano datano datano datano data,
Soria,15/09/2025,21/09/2025,38,Fraxinus,no datano datano datano datano datano datano data,
Soria,15/09/2025,21/09/2025,38,Gramineas,no datano datano datano datano datano datano data,
Soria,15/09/2025,21/09/2025,38,Mercurialis,no datano datano datano datano datano datano data,
Soria,15/09/2025,21/09/2025,38,Morus,no datano datano datano datano datano datano data,
Soria,15/09/2025,21/09/2025,38,Olea,no datano datano datano datano datano datano data,
Soria,15/09/2025,21/09/2025,38,Palmaceas,no datano datano datano datano datano datano data,
Soria,15/09/2025,21/09/2025,38,Pinus,no datano datano datano datano datano datano data,
Soria,15/09/2025,21/09/2025,38,Plantago,no datano datano datano datano datano datano data,
Soria,15/09/2025,21/09/2025,38,Platanus,no datano datano datano datano datano datano data,
Soria,15/09/2025,21/09/2025,38,Populus,no datano datano datano datano datano datano data,
Soria,15/09/2025,21/09/2025,38,Amarantáceas,no datano datano datano datano datano datano data,
Soria,15/09/2025,21/09/2025,38,Quercus,no datano datano datano datano datano datano data,
Soria,15/09/2025,21/09/2025,38,Rumex,no datano datano datano datano datano datano data,
Soria,15/09/2025,21/09/2025,38,Ulmus,no datano datano datano datano datano datano data,
Soria,15/09/2025,21/09/2025,38,Urticaceas,no datano datano datano datano datano datano data,
Soria,15/09/2025,21/09/2025,38,Sumatorio,0no data0no datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano data0no data0no datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano data0no data0no datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano data0no data0no datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano data0no data0no datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano data0no data0no datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano data0no data0no datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano data,
Soria,22/09/2025,28/09/2025,39,Alnus,0no data,
Soria,22/09/2025,28/09/2025,39,Alternaria (hongo),0,0.0
Soria,22/09/2025,28/09/2025,39,Artemisa,3no data,
Soria,22/09/2025,28/09/2025,39,Betula,1no data,
Soria,22/09/2025,28/09/2025,39,Carex,0no data,
Soria,22/09/2025,28/09/2025,39,Castanea,1no data,
Soria,22/09/2025,28/09/2025,39,Cupresaceas,4no data,
Soria,22/09/2025,28/09/2025,39,Fraxinus,0no data,
Soria,22/09/2025,28/09/2025,39,Gramineas,4no data,
Soria,22/09/2025,28/09/2025,39,Mercurialis,0no data,
Soria,22/09/2025,28/09/2025,39,Morus,0no data,
Soria,22/09/2025,28/09/2025,39,Olea,1no data,
Soria,22/09/2025,28/09/2025,39,Palmaceas,0no data,
Soria,22/09/2025,28/09/2025,39,Pinus,0no data,
Soria,22/09/2025,28/09/2025,39,Plantago,0no data,
Soria,22/09/2025,28/09/2025,39,Platanus,0no data,
Soria,22/09/2025,28/09/2025,39,Populus,0no data,
Soria,22/09/2025,28/09/2025,39,Amarantáceas,4no data,
Soria,22/09/2025,28/09/2025,39,Quercus,2no data,
Soria,22/09/2025,28/09/2025,39,Rumex,1no data,
Soria,22/09/2025,28/09/2025,39,Ulmus,0no data,
Soria,22/09/2025,28/09/2025,39,Urticaceas,2no data,
Soria,22/09/2025,28/09/2025,39,Sumatorio,230no data0no datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano data,
Soria,29/09/2025,05/10/2025,40,Alnus,0,0.0
Soria,29/09/2025,05/10/2025,40,Alternaria (hongo),0,0.0
Soria,29/09/2025,05/10/2025,40,Artemisa,2,2.0
Soria,29/09/2025,05/10/2025,40,Betula,0,0.0
Soria,29/09/2025,05/10/2025,40,Carex,0,0.0
Soria,29/09/2025,05/10/2025,40,Castanea,0,0.0
Soria,29/09/2025,05/10/2025,40,Cupresaceas,4,4.0
Soria,29/09/2025,05/10/2025,40,Fraxinus,0,0.0
Soria,29/09/2025,05/10/2025,40,Gramineas,1,1.0
Soria,29/09/2025,05/10/2025,40,Mercurialis,0,0.0
Soria,29/09/2025,05/10/2025,40,Morus,0,0.0
Soria,29/09/2025,05/10/2025,40,Olea,0,0.0
Soria,29/09/2025,05/10/2025,40,Palmaceas,0,0.0
Soria,29/09/2025,05/10/2025,40,Pinus,0,0.0
Soria,29/09/2025,05/10/2025,40,Plantago,0,0.0
Soria,29/09/2025,05/10/2025,40,Platanus,0,0.0
Soria,29/09/2025,05/10/2025,40,Populus,0,0.0
Soria,29/09/2025,05/10/2025,40,Amarantáceas,2,2.0
Soria,29/09/2025,05/10/2025,40,Quercus,2,2.0
Soria,29/09/2025,05/10/2025,40,Rumex,0,0.0
Soria,29/09/2025,05/10/2025,40,Ulmus,0,0.0
Soria,29/09/2025,05/10/2025,40,Urticaceas,1,1.0
Soria,29/09/2025,05/10/2025,40,Sumatorio,12,12.0
Soria,06/10/2025,12/10/2025,41,Alnus,0,0.0
Soria,06/10/2025,12/10/2025,41,Alternaria (hongo),0,0.0
Soria,06/10/2025,12/10/2025,41,Artemisa,2,2.0
Soria,06/10/2025,12/10/2025,41,Betula,0,0.0
Soria,06/10/2025,12/10/2025,41,Carex,0,0.0
Soria,06/10/2025,12/10/2025,41,Castanea,0,0.0
Soria,06/10/2025,12/10/2025,41,Cupresaceas,14,14.0
Soria,06/10/2025,12/10/2025,41,Fraxinus,0,0.0
Soria,06/10/2025,12/10/2025,41,Gramineas,1,1.0
Soria,06/10/2025,12/10/2025,41,Mercurialis,1,1.0
Soria,06/10/2025,12/10/2025,41,Morus,0,0.0
Soria,06/10/2025,12/10/2025,41,Olea,0,0.0
Soria,06/10/2025,12/10/2025,41,Palmaceas,0,0.0
Soria,06/10/2025,12/10/2025,41,Pinus,3,3.0
Soria,06/10/2025,12/10/2025,41,Plantago,0,0.0
Soria,06/10/2025,12/10/2025,41,Platanus,0,0.0
Soria,06/10/2025,12/10/2025,41,Populus,0,0.0
Soria,06/10/2025,12/10/2025,41,Amarantáceas,7,7.0
Soria,06/10/2025,12/10/2025,41,Quercus,1,1.0
Soria,06/10/2025,12/10/2025,41,Rumex,0,0.0
Soria,06/10/2025,12/10/2025,41,Ulmus,0,0.0
Soria,06/10/2025,12/10/2025,41,Urticaceas,1,1.0
Soria,06/10/2025,12/10/2025,41,Sumatorio,30,30.0
Soria,13/10/2025,19/10/2025,42,Alnus,no datano datano datano datano datano datano data,
Soria,13/10/2025,19/10/2025,42,Alternaria (hongo),0,0.0
Soria,13/10/2025,19/10/2025,42,Artemisa,no datano datano datano datano datano datano data,
Soria,13/10/2025,19/10/2025,42,Betula,no datano datano datano datano datano datano data,
Soria,13/10/2025,19/10/2025,42,Carex,no datano datano datano datano datano datano data,
Soria,13/10/2025,19/10/2025,42,Castanea,no datano datano datano datano datano datano data,
Soria,13/10/2025,19/10/2025,42,Cupresaceas,no datano datano datano datano datano datano data,
Soria,13/10/2025,19/10/2025,42,Fraxinus,no datano datano datano datano datano datano data,
Soria,13/10/2025,19/10/2025,42,Gramineas,no datano datano datano datano datano datano data,
Soria,13/10/2025,19/10/2025,42,Mercurialis,no datano datano datano datano datano datano data,
Soria,13/10/2025,19/10/2025,42,Morus,no datano datano datano datano datano datano data,
Soria,13/10/2025,19/10/2025,42,Olea,no datano datano datano datano datano datano data,
Soria,13/10/2025,19/10/2025,42,Palmaceas,no datano datano datano datano datano datano data,
Soria,13/10/2025,19/10/2025,42,Pinus,no datano datano datano datano datano datano data,
Soria,13/10/2025,19/10/2025,42,Plantago,no datano datano datano datano datano datano data,
Soria,13/10/2025,19/10/2025,42,Platanus,no datano datano datano datano datano datano data,
Soria,13/10/2025,19/10/2025,42,Populus,no datano datano datano datano datano datano data,
Soria,13/10/2025,19/10/2025,42,Amarantáceas,no datano datano datano datano datano datano data,
Soria,13/10/2025,19/10/2025,42,Quercus,no datano datano datano datano datano datano data,
Soria,13/10/2025,19/10/2025,42,Rumex,no datano datano datano datano datano datano data,
Soria,13/10/2025,19/10/2025,42,Ulmus,no datano datano datano datano datano datano data,
Soria,13/10/2025,19/10/2025,42,Urticaceas,no datano datano datano datano datano datano data,
Soria,13/10/2025,19/10/2025,42,Sumatorio,0no data0no datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano data0no data0no datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano data0no data0no datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano data0no data0no datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano data0no data0no datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano data0no data0no datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano data0no data0no datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano datano data,
Soria,20/10/2025,26/10/2025,43,Alnus,0,0.0
Soria,20/10/2025,26/10/2025,43,Alternaria (hongo),0,0.0
Soria,20/10/2025,26/10/2025,43,Artemisa,1,1.0
Soria,20/10/2025,26/10/2025,43,Betula,0,0.0
Soria,20/10/2025,26/10/2025,43,Carex,0,0.0
Soria,20/10/2025,26/10/2025,43,Castanea,7,7.0
Soria,20/10/2025,26/10/2025,43,Cupresaceas,1,1.0
Soria,20/10/2025,26/10/2025,43,Fraxinus,0,0.0
Soria,20/10/2025,26/10/2025,43,Gramineas,7,7.0
Soria,20/10/2025,26/10/2025,43,Mercurialis,0,0.0
Soria,20/10/2025,26/10/2025,43,Morus,0,0.0
Soria,20/10/2025,26/10/2025,43,Olea,6,6.0
Soria,20/10/2025,26/10/2025,43,Palmaceas,0,0.0
Soria,20/10/2025,26/10/2025,43,Pinus,6,6.0
Soria,20/10/2025,26/10/2025,43,Plantago,0,0.0
Soria,20/10/2025,26/10/2025,43,Platanus,0,0.0
Soria,20/10/2025,26/10/2025,43,Populus,0,0.0
Soria,20/10/2025,26/10/2025,43,Amarantáceas,3,3.0
Soria,20/10/2025,26/10/2025,43,Quercus,5,5.0
Soria,20/10/2025,26/10/2025,43,Rumex,0,0.0
Soria,20/10/2025,26/10/2025,43,Ulmus,0,0.0
Soria,20/10/2025,26/10/2025,43,Urticaceas,2,2.0
Soria,20/10/2025,26/10/2025,43,Sumatorio,38,38.0
Soria,27/10/2025,31/10/2025,44,Alnus,0,0.0
Soria,27/10/2025,31/10/2025,44,Alternaria (hongo),0,0.0
Soria,27/10/2025,31/10/2025,44,Artemisa,0,0.0
Soria,27/10/2025,31/10/2025,44,Betula,0,0.0
Soria,27/10/2025,31/10/2025,44,Carex,0,0.0
Soria,27/10/2025,31/10/2025,44,Castanea,0,0.0
Soria,27/10/2025,31/10/2025,44,Cupresaceas,8,8.0
Soria,27/10/2025,31/10/2025,44,Fraxinus,0,0.0
Soria,27/10/2025,31/10/2025,44,Gramineas,2,2.0
Soria,27/10/2025,31/10/2025,44,Mercurialis,0,0.0
Soria,27/10/2025,31/10/2025,44,Morus,0,0.0
Soria,27/10/2025,31/10/2025,44,Olea,1,1.0
Soria,27/10/2025,31/10/2025,44,Palmaceas,0,0.0
Soria,27/10/2025,31/10/2025,44,Pinus,0,0.0
Soria,27/10/2025,31/10/2025,44,Plantago,0,0.0
Soria,27/10/2025,31/10/2025,44,Platanus,0,0.0
Soria,27/10/2025,31/10/2025,44,Populus,0,0.0
Soria,27/10/2025,31/10/2025,44,Amarantáceas,0,0.0
Soria,27/10/2025,31/10/2025,44,Quercus,1,1.0
Soria,27/10/2025,31/10/2025,44,Rumex,0,0.0
Soria,27/10/2025,31/10/2025,44,Ulmus,0,0.0
Soria,27/10/2025,31/10/2025,44,Urticaceas,1,1.0
Soria,27/10/2025,31/10/2025,44,Sumatorio,13,13.0
Talavera de la Reina,01/09/2025,07/09/2025,36,Alnus,0,0.0
Talavera de la Reina,01/09/2025,07/09/2025,36,Alternaria (hongo),0,0.0
Talavera de la Reina,01/09/2025,07/09/2025,36,Artemisa,2,2.0
Talavera de la Reina,01/09/2025,07/09/2025,36,Betula,0,0.0
Talavera de la Reina,01/09/2025,07/09/2025,36,Carex,0,0.0
Talavera de la Reina,01/09/2025,07/09/2025,36,Castanea,0,0.0
Talavera de la Reina,01/09/2025,07/09/2025,36,Cupresaceas,2,2.0
Talavera de la Reina,01/09/2025,07/09/2025,36,Fraxinus,0,0.0
Talavera de la Reina,01/09/2025,07/09/2025,36,Gramineas,23,23.0
Talavera de la Reina,01/09/2025,07/09/2025,36,Mercurialis,0,0.0
Talavera de la Reina,01/09/2025,07/09/2025,36,Morus,0,0.0
Talavera de la Reina,01/09/2025,07/09/2025,36,Olea,20,20.0
Talavera de la Reina,01/09/2025,07/09/2025,36,Palmaceas,0,0.0
Talavera de la Reina,01/09/2025,07/09/2025,36,Pinus,0,0.0
Talavera de la Reina,01/09/2025,07/09/2025,36,Plantago,5,5.0
Talavera de la Reina,01/09/2025,07/09/2025,36,Platanus,20,20.0
Talavera de la Reina,01/09/2025,07/09/2025,36,Populus,0,0.0
Talavera de la Reina,01/09/2025,07/09/2025,36,Amarantáceas,28,28.0
Talavera de la Reina,01/09/2025,07/09/2025,36,Quercus,0,0.0
Talavera de la Reina,01/09/2025,07/09/2025,36,Rumex,1,1.0
Talavera de la Reina,01/09/2025,07/09/2025,36,Ulmus,0,0.0
Talavera de la Reina,01/09/2025,07/09/2025,36,Urticaceas,6,6.0
Talavera de la Reina,01/09/2025,07/09/2025,36,Sumatorio,107,107.0
Talavera de la Reina,08/09/2025,14/09/2025,37,Alnus,0,0.0
Talavera de la Reina,08/09/2025,14/09/2025,37,Alternaria (hongo),0,0.0
Talavera de la Reina,08/09/2025,14/09/2025,37,Artemisa,0,0.0
Talavera de la Reina,08/09/2025,14/09/2025,37,Betula,0,0.0
Talavera de la Reina,08/09/2025,14/09/2025,37,Carex,0,0.0
Talavera de la Reina,08/09/2025,14/09/2025,37,Castanea,0,0.0
Talavera de la Reina,08/09/2025,14/09/2025,37,Cupresaceas,0,0.0
Talavera de la Reina,08/09/2025,14/09/2025,37,Fraxinus,0,0.0
Talavera de la Reina,08/09/2025,14/09/2025,37,Gramineas,10,10.0
Talavera de la Reina,08/09/2025,14/09/2025,37,Mercurialis,0,0.0
Talavera de la Reina,08/09/2025,14/09/2025,37,Morus,0,0.0
Talavera de la Reina,08/09/2025,14/09/2025,37,Olea,4,4.0
Talavera de la Reina,08/09/2025,14/09/2025,37,Palmaceas,0,0.0
Talavera de la Reina,08/09/2025,14/09/2025,37,Pinus,0,0.0
Talavera de la Reina,08/09/2025,14/09/2025,37,Plantago,0,0.0
Talavera de la Reina,08/09/2025,14/09/2025,37,Platanus,1,1.0
Talavera de la Reina,08/09/2025,14/09/2025,37,Populus,0,0.0
Talavera de la Reina,08/09/2025,14/09/2025,37,Amarantáceas,12,12.0
Talavera de la Reina,08/09/2025,14/09/2025,37,Quercus,0,0.0
Talavera de la Reina,08/09/2025,14/09/2025,37,Rumex,0,0.0
Talavera de la Reina,08/09/2025,14/09/2025,37,Ulmus,0,0.0
Talavera de la Reina,08/09/2025,14/09/2025,37,Urticaceas,3,3.0
Talavera de la Reina,08/09/2025,14/09/2025,37,Sumatorio,30,30.0
Talavera de la Reina,15/09/2025,21/09/2025,38,Alnus,0,0.0
Talavera de la Reina,15/09/2025,21/09/2025,38,Alternaria (hongo),0,0.0
Talavera de la Reina,15/09/2025,21/09/2025,38,Artemisa,3,3.0
Talavera de la Reina,15/09/2025,21/09/2025,38,Betula,0,0.0
Talavera de la Reina,15/09/2025,21/09/2025,38,Carex,0,0.0
Talavera de la Reina,15/09/2025,21/09/2025,38,Castanea,0,0.0
Talavera de la Reina,15/09/2025,21/09/2025,38,Cupresaceas,1,1.0
Talavera de la Reina,15/09/2025,21/09/2025,38,Fraxinus,0,0.0
Talavera de la Reina,15/09/2025,21/09/2025,38,Gramineas,29,29.0
Talavera de la Reina,15/09/2025,21/09/2025,38,Mercurialis,0,0.0
Talavera de la Reina,15/09/2025,21/09/2025,38,Morus,0,0.0
Talavera de la Reina,15/09/2025,21/09/2025,38,Olea,6,6.0
Talavera de la Reina,15/09/2025,21/09/2025,38,Palmaceas,0,0.0
Talavera de la Reina,15/09/2025,21/09/2025,38,Pinus,0,0.0
Talavera de la Reina,15/09/2025,21/09/2025,38,Plantago,3,3.0
Talavera de la Reina,15/09/2025,21/09/2025,38,Platanus,0,0.0
Talavera de la Reina,15/09/2025,21/09/2025,38,Populus,0,0.0
Talavera de la Reina,15/09/2025,21/09/2025,38,Amarantáceas,14,14.0
Talavera de la Reina,15/09/2025,21/09/2025,38,Quercus,0,0.0
Talavera de la Reina,15/09/2025,21/09/2025,38,Rumex,1,1.0
Talavera de la Reina,15/09/2025,21/09/2025,38,Ulmus,0,0.0
Talavera de la Reina,15/09/2025,21/09/2025,38,Urticaceas,3,3.0
Talavera de la Reina,15/09/2025,21/09/2025,38,Sumatorio,60,60.0
Talavera de la Reina,22/09/2025,28/09/2025,39,Alnus,0,0.0
Talavera de la Reina,22/09/2025,28/09/2025,39,Alternaria (hongo),0,0.0
Talavera de la Reina,22/09/2025,28/09/2025,39,Artemisa,4,4.0
Talavera de la Reina,22/09/2025,28/09/2025,39,Betula,0,0.0
Talavera de la Reina,22/09/2025,28/09/2025,39,Carex,0,0.0
Talavera de la Reina,22/09/2025,28/09/2025,39,Castanea,0,0.0
Talavera de la Reina,22/09/2025,28/09/2025,39,Cupresaceas,2,2.0
Talavera de la Reina,22/09/2025,28/09/2025,39,Fraxinus,0,0.0
Talavera de la Reina,22/09/2025,28/09/2025,39,Gramineas,31,31.0
Talavera de la Reina,22/09/2025,28/09/2025,39,Mercurialis,0,0.0
Talavera de la Reina,22/09/2025,28/09/2025,39,Morus,0,0.0
Talavera de la Reina,22/09/2025,28/09/2025,39,Olea,6,6.0
Talavera de la Reina,22/09/2025,28/09/2025,39,Palmaceas,0,0.0
Talavera de la Reina,22/09/2025,28/09/2025,39,Pinus,0,0.0
Talavera de la Reina,22/09/2025,28/09/2025,39,Plantago,0,0.0
Talavera de la Reina,22/09/2025,28/09/2025,39,Platanus,0,0.0
Talavera de la Reina,22/09/2025,28/09/2025,39,Populus,0,0.0
Talavera de la Reina,22/09/2025,28/09/2025,39,Amarantáceas,11,11.0
Talavera de la Reina,22/09/2025,28/09/2025,39,Quercus,0,0.0
Talavera de la Reina,22/09/2025,28/09/2025,39,Rumex,0,0.0
Talavera de la Reina,22/09/2025,28/09/2025,39,Ulmus,0,0.0
Talavera de la Reina,22/09/2025,28/09/2025,39,Urticaceas,2,2.0
Talavera de la Reina,22/09/2025,28/09/2025,39,Sumatorio,56,56.0
Talavera de la Reina,29/09/2025,05/10/2025,40,Alnus,0,0.0
Talavera de la Reina,29/09/2025,05/10/2025,40,Alternaria (hongo),0,0.0
Talavera de la Reina,29/09/2025,05/10/2025,40,Artemisa,1,1.0
Talavera de la Reina,29/09/2025,05/10/2025,40,Betula,0,0.0
Talavera de la Reina,29/09/2025,05/10/2025,40,Carex,0,0.0
Talavera de la Reina,29/09/2025,05/10/2025,40,Castanea,0,0.0
Talavera de la Reina,29/09/2025,05/10/2025,40,Cupresaceas,2,2.0
Talavera de la Reina,29/09/2025,05/10/2025,40,Fraxinus,0,0.0
Talavera de la Reina,29/09/2025,05/10/2025,40,Gramineas,124,124.0
Talavera de la Reina,29/09/2025,05/10/2025,40,Mercurialis,0,0.0
Talavera de la Reina,29/09/2025,05/10/2025,40,Morus,0,0.0
Talavera de la Reina,29/09/2025,05/10/2025,40,Olea,13,13.0
Talavera de la Reina,29/09/2025,05/10/2025,40,Palmaceas,0,0.0
Talavera de la Reina,29/09/2025,05/10/2025,40,Pinus,0,0.0
Talavera de la Reina,29/09/2025,05/10/2025,40,Plantago,1,1.0
Talavera de la Reina,29/09/2025,05/10/2025,40,Platanus,0,0.0
Talavera de la Reina,29/09/2025,05/10/2025,40,Populus,0,0.0
Talavera de la Reina,29/09/2025,05/10/2025,40,Amarantáceas,23,23.0
Talavera de la Reina,29/09/2025,05/10/2025,40,Quercus,0,0.0
Talavera de la Reina,29/09/2025,05/10/2025,40,Rumex,1,1.0
Talavera de la Reina,29/09/2025,05/10/2025,40,Ulmus,0,0.0
